399,1500.01,9999999.00,"9877770001329","discount green",5,0,20191101,81323,911
400,.00,500.00,"9877770001336","discount green",3,0,20191101,81323,911
402,1500.01,9999999.00,"9877770001336","discount green",5,0,20191101,81323,911
403,.00,500.00,"9877770001343","discount green",3,0,20191101,81323,911
404,500.01,1500.00,"9877770001343","discount green",4,0,20191101,81323,911
406,.00,500.00,"9877770001350","discount green",3,0,20191101,81323,911
407,500.01,1500.00,"9877770001350","discount green",4,0,20191101,81323,911
408,1500.01,9999999.00,"9877770001350","discount green",5,0,20191101,81323,911
410,500.01,1500.00,"9877770001367","discount green",4,0,20191101,81323,911
411,1500.01,9999999.00,"9877770001367","discount green",5,0,20191101,81323,911
412,.00,500.00,"9877770001374","discount green",3,0,20191101,81323,911
413,500.01,1500.00,"9877770001374","discount green",4,0,20191101,81323,911
416,500.01,1500.00,"9877770001381","discount green",4,0,20191101,81323,911
417,1500.01,9999999.00,"9877770001381","discount green",5,0,20191101,81323,911
418,.00,500.00,"9877770001398","discount green",3,0,20191101,81323,911
420,1500.01,9999999.00,"9877770001398","discount green",5,0,20191101,81323,911
421,.00,500.00,"9877770001404","discount green",3,0,20191101,81323,911
422,500.01,1500.00,"9877770001404","discount green",4,0,20191101,81323,911
423,1500.01,9999999.00,"9877770001404","discount green",5,0,20191101,81323,911
425,500.01,1500.00,"9877770001411","discount green",4,0,20191101,81323,911
426,1500.01,9999999.00,"9877770001411","discount green",5,0,20191101,81323,911
427,.00,500.00,"9877770001428","discount green",3,0,20191101,81323,911
429,1500.01,9999999.00,"9877770001428","discount green",5,0,20191101,81323,911
430,.00,500.00,"9877770001435","discount green",3,0,20191101,81323,911
431,500.01,1500.00,"9877770001435","discount green",4,0,20191101,81323,911
433,.00,500.00,"9877770001442","discount green",3,0,20191101,81323,911
434,500.01,1500.00,"9877770001442","discount green",4,0,20191101,81323,911
435,1500.01,9999999.00,"9877770001442","discount green",5,0,20191101,81323,911
437,500.01,1500.00,"9877770001459","discount green",4,0,20191101,81323,911
438,1500.01,9999999.00,"9877770001459","discount green",5,0,20191101,81323,911
